time_sec,thumb_deg,index_deg,middle_deg,ring_deg,pinky_deg
0.0,174.09208246695303,173.48686158112722,174.65938047409625,175.61025759541184,177.05083313651537
0.04992103576660156,172.55254593458514,172.5119256615905,173.43226414487586,176.31337035123454,176.91524475591987
0.08350634574890137,171.15212883063313,173.68527280718052,176.01626071700747,177.6108512252256,176.13006055729534
0.1331925392150879,171.29820900610528,172.63466085020238,174.4972077149766,176.31059888749962,176.7442009241548
0.1830754280090332,171.00709267679622,173.5956702522222,176.83102004283657,177.09270086166956,174.34704064215106
0.24437642097473145,170.52590768892526,173.71329960089875,175.64997213532394,176.3400540757805,174.97577047446313
0.2963433265686035,170.5866854382066,172.89726581921073,175.14626308981755,175.5481348909346,174.72751590387784
0.3470432758331299,171.4908372289297,173.32170890854712,175.47028127104133,176.37383649976763,175.98648832158764
0.38167619705200195,171.76521431476934,173.16218739634388,174.8565319876364,176.3068898258042,175.0624260467086
0.43047428131103516,172.3415346625853,173.2637970039201,174.76099128814428,176.79781533837908,175.7330808450819
0.4647984504699707,171.6911704681656,173.39559492063086,174.7141308712386,176.4924327938027,175.17131276049287
0.5152909755706787,170.06967147931903,173.64219442586815,174.60878361103303,176.52183067465774,175.37632661855102
0.5648493766784668,170.13047613720371,173.3249898922481,174.62873380309117,176.72167052850068,175.07897224042512
0.5995869636535645,170.77446682197396,173.35113596351323,174.73083570283626,176.55851885691166,175.03647938040248
0.6330764293670654,169.91794545023973,173.386201825719,174.7988546442346,176.3534827198043,174.8289850724428
0.6950109004974365,170.59556082193694,173.45261565327684,174.89440561804588,176.34461375485367,175.01631789687676
0.7332022190093994,170.6411348399366,173.33973690463117,174.65468832797185,176.2165005056318,174.57724745021005
0.7822756767272949,170.80562454977832,173.33421901586573,174.8165936846236,176.4152837441572,174.64312789588865
0.8380308151245117,170.66467241541284,173.4531057821708,174.79676176150133,175.95121020786493,174.52074307470158
0.8815319538116455,171.19551518849178,173.60451371939607,174.87270699911926,176.32487758559432,174.55460546501402
0.9486908912658691,170.89041307231454,173.42118650647072,174.7606621682597,175.80905891526078,174.9070240983988
0.9806897640228271,171.32242610204,173.7870679890515,174.84099490367015,176.70802495438085,174.92741567371584
1.0153350830078125,171.23300848575428,173.54290050956524,174.77233003134776,176.73041477379104,174.88763361209223
1.0491223335266113,171.2462926757278,173.65290140763116,174.81119261536048,176.17496638922526,174.81161308388613
1.0992112159729004,171.47093733514365,173.82759026376922,174.7707758845517,176.2572029847833,175.04120137953666
1.1640088558197021,170.99509614731906,173.71646408150437,174.65517470702397,176.2082977608709,174.89966020766758
1.1983814239501953,170.92758132757072,173.8500211333654,174.6624725495512,176.1637517734258,174.88774616514982
1.2493648529052734,171.53714434366006,173.67523729781266,174.66443882424792,175.76095831177267,174.90089712390323
1.3168330192565918,171.56277236511883,173.81244442487375,174.64999177759537,176.27242863827075,175.03506962113173
1.3498013019561768,171.38841610204784,173.7736970052822,174.56563938752342,176.3816479260261,174.99597900949067
1.4147088527679443,171.32573402728747,173.8464767039598,174.56920365317677,176.22597444515483,175.27258136952182
1.4502530097961426,171.60214973196776,173.88326048821546,174.61476476935061,176.2833937625407,175.26387170648445
1.5133697986602783,171.85142961083386,173.74723363975886,174.51515422612036,176.15355502316692,175.14849295536817
1.550370216369629,171.69799219228685,173.78302752013747,174.60345491342053,176.1628403529774,175.05708364018918
1.595465898513794,170.52260868396513,173.9442018446293,174.43095872773407,176.20498558619335,175.1679628337801
1.650261402130127,171.06767008634048,173.32982528163325,174.23719682110897,176.56647572853572,174.8056798563118
1.7103874683380127,171.46450085945733,173.24917810181842,174.28546117404906,176.52274319168822,174.80075347824018
1.7503154277801514,171.52978710951248,172.87562019597212,174.00149108553637,175.92721395854971,175.3470978859694
1.7938520908355713,171.97642443594,172.86367062222004,174.10992039062612,175.78470362362947,175.28124465516655
1.8507020473480225,170.7690129604437,170.68255767963367,172.67128168067975,175.82817935199722,176.18773303790397
1.9157512187957764,170.7604425915287,167.4511583787695,170.98060829223087,174.51707732640355,176.893312652074
1.9807732105255127,169.90288185032182,169.69664851457796,171.01426240173416,173.6047638843228,175.4216435255382
2.029003381729126,169.59460997420516,165.53438194663582,168.8880240360703,171.76539627694962,178.74691973664292
2.0804407596588135,169.5502572244624,166.0633775096261,168.07885975821642,170.6429231990437,174.42423012229216
2.113759994506836,167.27404327088402,165.3773995817819,165.2361881440039,167.6465429299822,174.58560380883927
2.1649770736694336,166.1686652615647,160.68335427047631,135.98473270778427,140.17130938746394,171.05971488965338
2.2276833057403564,166.45537859422774,160.59080560220417,125.97563092261059,135.13935035845742,167.4794913317644
2.2643203735351562,167.9318913768851,145.7970138733014,87.60735412305985,83.0110342822598,98.64194887442322
2.3149728775024414,166.13992529576626,148.07830754233063,76.433608502831,64.53245071378286,89.25615218217838
2.3800148963928223,167.3948686892056,118.19929066872082,57.39290496420092,48.21192046465155,77.69279094255694
2.413353681564331,167.3499633503694,123.3753678486737,57.97162422393155,47.381218409512734,79.72157562063947
2.462733507156372,167.49748122996687,53.93892221543107,30.767310288089085,17.156387096280486,24.91165223533943
2.512465715408325,167.48736217141374,34.6789689626429,26.071946059919703,10.48601073491192,13.707936543076643
2.562762498855591,167.503981297351,37.21128844042506,26.315741208687196,11.101987197562508,15.119014822218977
